App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
6107973,HDR,4/7/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6105503,HDR,2/24/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6106371,HDR,3/10/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6108331,HDR,4/12/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6108880,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107006,HDR,3/21/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109916,HDR,5/7/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108723,HDR,4/18/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108607,HDR,4/16/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109223,HDR,4/26/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6106254,HDR,3/8/2025,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107358,HDR,3/27/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6107362,HDR,3/27/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6105099,HDR,2/17/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6106372,HDR,3/10/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6107753,HDR,4/3/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,5/12/2025 5:00
6108407,HDR,4/14/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6105980,HDR,3/3/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6107872,HDR,4/5/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed,5/12/2025 5:00
6104796,HDR,2/11/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,5/12/2025 5:00
6107190,HDR,3/24/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108914,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105878,HDR,3/1/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6107886,HDR,4/5/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6104157,HDR,1/29/2025,Denied,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,5/12/2025 5:00
6110103,HDR,5/10/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6104575,HDR,2/6/2025,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6109353,HDR,4/28/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,5/12/2025 5:00
6106091,HDR,3/5/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109632,HDR,5/2/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6104935,HDR,2/13/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6104006,HDR,1/27/2025,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6107155,HDR,3/24/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6109221,HDR,4/26/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6106808,HDR,3/17/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6106308,HDR,3/10/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6106231,HDR,3/7/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6108684,HDR,4/17/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6109999,HDR,5/8/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105004,HDR,2/14/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,5/12/2025 5:00
6109862,HDR,5/6/2025,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108151,HDR,4/9/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,5/12/2025 5:00
6109335,HDR,4/28/2025,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,5/12/2025 5:00
6105863,HDR,3/1/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6103661,HDR,1/20/2025,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6108434,HDR,4/14/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6106307,HDR,3/10/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6104942,HDR,2/13/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Copy of DMV license needed,5/12/2025 5:00
6109627,HDR,5/2/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108652,HDR,4/17/2025,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,5/12/2025 5:00
6108343,HDR,4/12/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6104631,HDR,2/7/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6109951,HDR,5/7/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108901,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107630,HDR,4/2/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6109831,HDR,5/6/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6106107,HDR,3/5/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6107619,HDR,4/1/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Complete,Not Applicable,5/12/2025 5:00
6104040,HDR,1/27/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,5/12/2025 5:00
6104256,HDR,1/31/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6103788,HDR,1/22/2025,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6105605,HDR,2/25/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6104028,HDR,1/27/2025,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6102104,HDR,12/23/2024,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6108308,HDR,4/12/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105350,HDR,2/20/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6103853,HDR,1/23/2025,Denied,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,5/12/2025 5:00
6106368,HDR,3/10/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,5/12/2025 5:00
6108855,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6106292,HDR,3/10/2025,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6103772,HDR,1/22/2025,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108518,HDR,4/15/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,5/12/2025 5:00
6107304,HDR,3/26/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6108312,HDR,4/12/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108884,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109338,HDR,4/28/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6108780,HDR,4/18/2025,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,5/12/2025 5:00
6107506,HDR,3/31/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6107542,HDR,3/31/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6110138,HDR,5/12/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108084,HDR,4/8/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Open items needed. Visit www.nyc.gov/tlcup for more information,5/12/2025 5:00
6109520,HDR,5/1/2025,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109582,HDR,5/2/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109307,HDR,4/28/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6104015,HDR,1/27/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6109430,HDR,4/29/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108463,HDR,4/14/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6108388,HDR,4/14/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed,5/12/2025 5:00
6106364,HDR,3/10/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Fingerprints needed,5/12/2025 5:00
6106029,HDR,3/4/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6108755,HDR,4/18/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6106595,HDR,3/14/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6108256,HDR,4/11/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,5/12/2025 5:00
6106997,HDR,3/21/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Not Applicable,5/12/2025 5:00
6109953,HDR,5/7/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105683,HDR,2/25/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,5/12/2025 5:00
6105453,HDR,2/22/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105684,HDR,2/25/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6109513,HDR,4/30/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6104679,HDR,2/10/2025,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,5/12/2025 5:00
6110124,HDR,5/11/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107398,HDR,3/27/2025,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109064,HDR,4/23/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6105694,HDR,2/26/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109224,HDR,4/26/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108266,HDR,4/11/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed,5/12/2025 5:00
6108096,HDR,4/9/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6106135,HDR,3/6/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,5/12/2025 5:00
6107011,HDR,3/21/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109484,HDR,4/30/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Complete,Not Applicable,5/12/2025 5:00
6109708,HDR,5/5/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108805,HDR,4/19/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed,5/12/2025 5:00
6108896,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,5/12/2025 5:00
6107672,HDR,4/2/2025,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6108398,HDR,4/14/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6108575,HDR,4/16/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107798,HDR,4/4/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108086,HDR,4/8/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6110061,HDR,5/9/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108025,HDR,4/7/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6106822,HDR,3/18/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107290,HDR,3/26/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108924,HDR,4/21/2025,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,5/12/2025 5:00
6106647,HDR,3/14/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105596,HDR,2/25/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Complete,Fingerprints needed,5/12/2025 5:00
6104339,HDR,2/3/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109282,HDR,4/28/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,5/12/2025 5:00
6109670,HDR,5/4/2025,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108850,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6103535,HDR,1/17/2025,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,5/12/2025 5:00
6106905,HDR,3/19/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107349,HDR,3/27/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6105176,HDR,2/18/2025,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,5/12/2025 5:00
6108923,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6109291,HDR,4/28/2025,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6103733,HDR,1/21/2025,Denied,Not Applicable,Complete,Complete,Needed,Complete,Needed,Copy of DMV license needed,5/12/2025 5:00
6105387,HDR,2/20/2025,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,5/12/2025 5:00
6110085,HDR,5/9/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6108881,HDR,4/21/2025,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6110102,HDR,5/10/2025,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,5/12/2025 5:00
6107165,HDR,3/24/2025,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,5/12/2025 5:00
